session,time,price_dayvwap_atr,price_weekvwap_atr,price_slvwap_atr,price_shvwap_atr,dayvwap_slvwap_spread_atr,shvwap_dayvwap_spread_atr,shvwap_slvwap_spread_atr,day_slope_atr,slvwap_slope_atr,shvwap_slope_atr,slvwap_freshness_bars,shvwap_freshness_bars,stack_bull,stack_bear,ret_h_close,ret_h_30bar,ret_h_60bar,label_ret_h_close,label_ret_h_30bar,label_ret_h_60bar
NY,2017-01-04 15:00:00,6.746264684187035,17.81108523120991,1.0504122839648518,-0.026049771287292176,-5.695852400222183,6.772314455474326,1.076462055252144,0.16270073480058866,1.0305875402564129,0.0327153282161321,21,49,0,0,-0.04157506435952303,-2.078753217978042,-2.037178153618519,0.0,0.0,0.0
ASIA,2017-01-05 03:00:00,3.7561528852461974,14.683545600178814,3.4199934905429488,2.5804546471921848,-0.33615939470324874,1.1756982380540126,0.8395388433507639,1.3834218863634078,1.3382220823744908,1.2380413212828754,40,28,0,0,1.9027103198267623,-0.4932952681033534,1.4916309297408126,1.0,0.0,1.0
NY,2017-01-05 15:00:00,-0.25937358570436553,21.83664755265898,-0.9087538404275941,-1.715411664629839,-0.6493802547232286,1.4560380789254734,0.8066578242022449,0.012902791833338844,0.03790495111373898,-0.9705349132584309,27,15,0,1,17.42648765129523,7.535778443803482,10.566471948376606,1.0,1.0,1.0
ASIA,2017-01-06 03:00:00,-2.3586966131018756,29.06119484403158,-2.295426396735974,-1.4097523983139493,0.06327021636590191,-0.9489442147879263,-0.8856739984220244,-0.3600525201528882,-0.40277712121950376,-0.35832015431039904,44,30,0,0,-0.3640041179617244,-2.1412006938915797,-0.14988404857227428,0.0,0.0,0.0
NY,2017-01-06 15:00:00,-3.298376270559621,28.052668059278446,-3.8289366869128973,-1.4153254091261118,-0.5305604163532764,-1.8830508614335093,-2.4136112777867855,-0.05068581322582911,-0.40573284547221283,-0.34826840078179055,80,38,0,0,-1.7122713260103612,-10.41873569555578,0.0,0.0,0.0,
ASIA,2017-01-09 03:00:00,1.6420597932615555,1.6420597932615555,1.9619718068341945,1.4123408126284405,0.31991201357263904,0.22971898063311516,0.5496309942057542,0.01227611268441403,0.12944624020446358,-0.18013297170034154,84,27,1,0,1.4127900558360669,3.693082777535347,2.503364835778956,1.0,1.0,1.0
NY,2017-01-09 15:00:00,6.074815476701125,6.074815476701125,-0.5856653644820323,-1.9729688043109312,-6.6604808411831575,8.047784281012056,1.387303439828899,0.10841302180858715,-0.03704603886293578,-0.34726266795222194,70,42,0,0,1.0565708778260672,4.028176471712069,0.08804757315258935,1.0,1.0,1.0
ASIA,2017-01-10 03:00:00,-0.7653693220811927,5.238936117176913,-0.7626738038641382,-0.7574364138560267,0.0026955182170545116,-0.007932908225166003,-0.005237390008111491,-0.31779201164188864,-0.381669483713952,-0.5367155563885424,44,29,0,0,8.705797478780836,-2.032016802827472,6.135893875204941,1.0,0.0,1.0
NY,2017-01-10 15:00:00,-3.6910470052310402,2.071833906189845,-3.135818858271299,-2.517051814448572,0.5552281469597412,-1.1739951907824682,-0.6187670438227268,-0.10503619089585,-1.2248932712647518,-2.3194179122822987,42,21,0,0,12.159031217029915,2.066121094021796,14.773680035128159,1.0,1.0,1.0
ASIA,2017-01-11 03:00:00,0.5051102259550799,10.509148359708506,0.09976919943693642,-0.11700504583723477,-0.40534102651814347,0.6221152717923146,0.2167742452741712,0.08317046699853177,-0.13741500240065857,-0.3558031569456748,32,26,0,0,-0.2626185626173583,1.0908771062557296,-0.5454385531278648,0.0,1.0,0.0
NY,2017-01-11 15:00:00,0.5220862364492219,9.052119851211563,0.3017439116053906,0.12560831344659112,-0.22034232484383134,0.39647792300263085,0.1761355981587995,0.015173263071114258,0.4241165284227267,0.09589043865326471,18,34,0,0,-15.699387920612713,-1.3976284368351,-19.030721454986722,0.0,0.0,0.0
ASIA,2017-01-12 03:00:00,1.0101413622678879,15.678534239021904,0.5410446448517906,0.6011430756910012,-0.4690967174160972,0.4089982865768866,-0.06009843083921063,-0.008131276474925267,-0.12664586226046093,-0.3701830073832552,29,17,0,0,5.497192694881072,2.308488775191576,5.048781206174784,1.0,1.0,1.0
NY,2017-01-12 15:00:00,6.000289453137338,23.55013519294847,-0.729795092664374,-0.9473278996908109,-6.730084545801712,6.947617352828149,0.21753280702643688,0.23227189690456607,-0.2277107805712841,-0.8005654732625461,47,21,0,0,-3.629575289079755,-4.593681225241676,1.1058862208914728,0.0,0.0,1.0
ASIA,2017-01-13 03:00:00,-1.8170337460445722,9.530374071397882,-1.8570315652232483,-1.5602837117985686,-0.03999781917867619,-0.25675003424600373,-0.2967478534246799,-0.5050448516183994,-0.5346083458877277,-0.6507001960780587,53,28,0,0,-2.9447198886174877,-3.2557818486824166,-4.686666864982503,0.0,0.0,0.0
NY,2017-01-13 15:00:00,5.96821654268091,17.808377898308514,0.6967419024882895,0.8019157209589569,-5.27147464019262,5.166300821721953,-0.10517381847066738,0.13871038024112492,0.5174426702101621,0.4306958464134093,30,36,0,0,-8.191324065479678,-3.4976728103287997,-16.134426189581404,0.0,0.0,0.0
ASIA,2017-01-16 03:00:00,-0.823947127211027,-0.823947127211027,-0.6516561503175896,-1.6512550907113508,0.17229097689343736,0.8273079635003239,0.9995989403937612,-0.054847009678426276,-0.014833691864579989,-0.3218409708045298,63,44,0,1,2.3920667209648703,0.10251714518412547,3.3318072184867975,1.0,1.0,1.0
NY,2017-01-16 15:00:00,0.7828625230196704,0.7828625230196704,-0.09422820034235119,-0.33891722522822126,-0.8770907233620217,1.1217797482478917,0.24468902488587008,0.015182073636809396,-0.03468315121088438,-0.2515537193486927,42,29,0,0,-0.25617501664872266,-0.7044812957844727,0.34156668886544894,0.0,0.0,1.0
ASIA,2017-01-17 03:00:00,-0.3432942249778302,2.3385522930573437,-0.5940897033803944,-0.38268516653965207,-0.25079547840256416,0.03939094156182187,-0.21140453684074229,0.08426026361172906,0.01900984816003813,0.07534524901134754,41,55,0,1,5.639742004748234,-0.23608222345497393,4.56425632012214,1.0,0.0,1.0
NY,2017-01-17 15:00:00,0.07735157394906511,4.116632464921897,-4.259793688584074,-3.5196461810182282,-4.33714526253314,3.596997754967293,-0.7401475075658462,0.059131460077600916,-0.4703030257873472,-0.5963930220789696,84,45,0,0,1.9421518493368952,4.741743078966018,4.721081889079476,1.0,1.0,1.0
ASIA,2017-01-18 03:00:00,2.099805262052235,13.177969490518748,2.0546937289317064,2.103845331625445,-0.045111533120528596,-0.004040069573210002,-0.0491516026937386,0.06067585206905863,0.1200958676124619,0.062473207376192184,21,57,0,0,-2.541882373795255,-4.882608588513352,-3.5293762456294067,0.0,0.0,0.0
NY,2017-01-18 15:00:00,-3.5213918948730414,4.455487392278571,-2.1424643371190935,-2.5200311912830844,1.378927557753948,-1.001360703589957,0.3775668541639909,-0.039370638862049286,-0.1584349828896965,-1.0772920936107904,44,20,0,0,8.520573156951118,2.7735590041687077,6.9713780375056675,1.0,1.0,1.0
ASIA,2017-01-19 03:00:00,0.18527979355915214,-13.69191550933461,0.6012057832972453,-0.18303499447696128,0.41592598973809314,0.36831478803611345,0.7842407777742065,-0.13761809772986683,-0.05326120418542803,-0.6881766280922521,36,27,1,0,-3.8217249334683294,-10.198304656713182,-5.764259153794262,0.0,0.0,0.0
NY,2017-01-19 15:00:00,4.461182925701202,-9.500094228211722,2.182067600198994,1.861139964697309,-2.2791153255022074,2.6000429610038926,0.3209276355016851,0.0815353702312794,0.4519039388078235,0.05176390387167949,34,108,0,0,-10.447103131148815,-6.764927437383273,-15.199678735892697,0.0,0.0,0.0
ASIA,2017-01-20 03:00:00,-0.5245864720357225,-9.34949479747458,-0.5856655017809621,-0.6880159270861513,-0.06107902974523957,0.16342945505042877,0.10235042530518919,-0.04332158183813767,-0.076145434731238,-0.41913730913592817,39,18,0,1,10.169747973713338,8.189206245790798,8.634271802627374,1.0,1.0,1.0
NY,2017-01-20 15:00:00,-8.151208407393083,-14.704924150998743,-1.9876233085012853,-1.1850410257080746,6.163585098891798,-6.966167381685009,-0.802582282793211,-0.13959576667438353,0.03576847976864999,0.165806157968335,41,60,0,0,7.047399090945387,6.458362749015226,1.9564421356953405,1.0,1.0,1.0
ASIA,2017-01-23 03:00:00,1.8761154789809946,1.8761154789809946,2.6951914376393846,6.64754740893098,0.81907595865839,-4.771431929949985,-3.9523559712915954,0.34623848795035145,0.4425956271030547,0.4795706087390821,76,126,1,0,2.844286778355382,4.977501862121694,5.11576580273606,1.0,1.0,1.0
NY,2017-01-23 15:00:00,-1.0682168831916339,-1.0682168831916339,1.3580142010829113,1.4829250501815625,2.426231084274545,-2.5511419333731964,-0.12491084909865119,-0.01574200805721804,0.4346406136163677,0.27940889767530247,48,75,0,0,7.046789929984312,0.14724635674581094,-1.304182016892903,1.0,1.0,0.0
ASIA,2017-01-24 03:00:00,0.5928417099013114,6.8207538738539855,1.08328424815248,0.6720751183545421,0.49044253825116874,-0.07923340845323078,0.41120912979793794,0.06981824292146727,0.9289837642223314,0.09418469155828027,20,56,1,0,-1.5652745201333755,-2.0792452580878007,-1.0513037821789504,0.0,0.0,0.0
NY,2017-01-24 15:00:00,-6.2663237871810225,-5.475250137615337,0.8554327980261643,-0.7473845113615656,7.121756585207186,-5.518939275819457,1.60281730938773,-0.1374048430089964,0.3289315826500875,-0.03546584759694678,64,27,0,0,3.0050643067283125,2.3676264234828084,12.323799076078137,1.0,1.0,1.0
ASIA,2017-01-25 03:00:00,-0.11712862881488163,-13.693763133954786,-0.30211638619103487,-0.23137929873682656,-0.18498775737615322,0.11425066992194492,-0.07073708745420829,0.25065910629423976,0.3565730440304022,0.32688433768640185,27,32,0,1,-8.767163770635001,-1.6150038524856405,-3.230007704970698,0.0,0.0,0.0
NY,2017-01-25 15:00:00,-0.8084894643101533,-16.459655561416618,-2.3083615174689704,-2.8107059642112424,-1.4998720531588174,2.002216499901089,0.5023444467422717,0.025318885237435806,-0.12438333477426751,-0.9484898729334312,43,17,0,1,-17.215518826769816,-6.32363652236397,-18.780565992839843,0.0,0.0,0.0
ASIA,2017-01-26 03:00:00,0.25727174636870637,-20.885235552204538,0.706410459206021,-0.6271442114611452,0.4491387128373146,0.8844159578298515,1.3335546706671662,0.023911771089231485,0.06527200007408838,-0.23958245737705328,70,20,1,0,-6.160615047292389,-5.214693839243853,-7.373334544790907,0.0,0.0,0.0
NY,2017-01-26 15:00:00,-13.433845599482396,-32.68576116151495,-2.693053620104351,-3.344368834489583,10.740791979378045,-10.089476764992813,0.6513152143852321,-0.3850270740170294,-0.24214313067967577,-0.3832534859444652,21,32,0,0,-1.9813325825252415,0.9668903002721593,2.9799242041177756,0.0,1.0,1.0
ASIA,2017-01-27 03:00:00,-2.2463425655210116,-42.38502363734111,-1.857422029202207,-2.2463425655210116,0.38892053631880463,0.0,0.38892053631880463,-0.4107118691394979,-0.4319870691976986,-0.4107118691394979,36,58,0,0,-6.764482507556272,-1.880296832608687,-3.0726801898727834,0.0,0.0,0.0
NY,2017-01-27 15:00:00,-4.5531446678683185,-46.17815477456677,-2.105249371884702,-3.552688789516232,2.4478952959836167,-1.000455878352087,1.44743941763153,-0.09894772351537942,-1.493985296876358,-0.9919051510026283,22,39,0,0,12.303621790894942,4.168809581163805,4.4842870629818465,1.0,1.0,1.0
ASIA,2017-01-30 03:00:00,-0.6114199820247185,-0.6114199820247185,-0.3352886269805364,-0.42302124043446027,0.276131355044182,-0.18839874159025816,0.08773261345392386,-0.28031424284885964,-0.18287267019866804,-0.7111846291348696,74,20,0,0,1.4388162158455178,3.2212303339832458,1.6750397736712292,1.0,1.0,1.0
NY,2017-01-30 15:00:00,-2.2147425914621115,-2.2147425914621115,1.1544172900170513,1.2251456157557818,3.369159881479163,-3.439888207217893,-0.07072832573873052,-0.07072621564899975,1.2134239557068067,0.4390225835133281,18,29,0,0,18.03500650390944,6.141230662969438,4.638313454310514,1.0,1.0,1.0
ASIA,2017-01-31 03:00:00,0.3154287247438466,6.42398286446194,-0.285853699272172,-0.898706185451361,-0.6012824240160186,1.2141349101952077,0.6128524861791891,0.21442585766354394,0.10220110818446601,-0.31499906244411535,46,17,0,0,11.093142138927028,2.6032532292195425,7.786306955864409,1.0,1.0,1.0
NY,2017-01-31 15:00:00,8.27859715297717,14.591792195045409,2.6479644595849927,4.221211035659031,-5.630632693392177,4.0573861173181385,-1.5732465760740382,0.3093903161139433,1.012196679979793,1.0612739144947103,48,73,0,0,12.483041714283509,0.09816284441105386,15.59153178730319,1.0,1.0,1.0
ASIA,2017-02-01 03:00:00,0.4611015298532057,23.334975444941247,0.47613523195592294,0.7027682283020801,0.015033702102717237,-0.2416666984488743,-0.22663299634615708,-0.47536528185487803,-0.4623396756350319,-0.5153366571425252,60,35,1,0,-3.5214527920267873,-3.988151354825553,-2.6729099505743985,0.0,0.0,0.0
NY,2017-02-01 15:00:00,2.0257792573450173,24.819521071765003,-0.5359721232490475,-1.712818716048941,-2.561751380594065,3.7385979733939583,1.1768465927998935,0.03438192845879923,0.04455245105677293,-0.12146487429129699,81,31,0,0,-20.850244086140343,-13.416173771305012,-20.705047400303844,0.0,0.0,0.0
ASIA,2017-02-02 03:00:00,4.345951821208865,24.02794612350692,4.062581610237603,3.693058098296282,-0.28337021097126097,0.6528937229125829,0.3695235119413219,1.0225116730860544,1.0073290183559678,0.9896952661483399,50,43,0,0,6.952714631230046,-0.3966313715798744,3.009732172579877,1.0,0.0,1.0
NY,2017-02-02 15:00:00,7.36830350031967,27.901104900067086,-1.8434107287495751,-1.7964057343659194,-9.211714229069246,9.16470923468559,-0.04700499438365563,0.16130597612130976,-0.42065387581029073,-0.5338714555073465,46,35,0,0,-5.744601385345418,4.841362173813137,2.348421949983847,0.0,1.0,1.0
ASIA,2017-02-03 03:00:00,-1.3981095487478066,14.781766458924935,-1.357489739009565,-2.3294474589303795,0.04061980973824139,0.9313379101825728,0.9719577199208143,-0.6796965164193804,-0.6909997954616985,-0.7827732018952012,56,81,0,1,-2.2961542094938654,4.917235901462436,0.8664732866010219,0.0,1.0,1.0
NY,2017-02-03 15:00:00,-4.585537515710721,14.045279463563874,-0.24398698105381517,-0.0888355990809067,4.341550534656906,-4.4967019166298146,-0.15515138197290848,-0.03590221005078008,0.3207942235487484,0.06843129448275584,18,43,0,0,21.21990217910357,14.355477447339673,13.1591876600618,1.0,1.0,1.0
ASIA,2017-02-06 03:00:00,4.153738725846865,4.153738725846865,3.917601840298841,4.153738725846865,-0.2361368855480242,0.0,-0.2361368855480242,0.589073861212689,0.6601283662114648,0.589073861212689,42,58,0,0,-0.6102951138015017,-0.06974801300619177,-0.6102951138015017,0.0,0.0,0.0
NY,2017-02-06 15:00:00,9.597556830062574,9.597556830062574,6.7716640081788615,3.51990719580713,-2.8258928218837123,6.077649634255444,3.2517568123717315,0.1766448543071996,0.5041724537500497,0.6327293023778552,82,23,0,0,0.35492419351973314,0.803249490597179,-3.60528259733111,1.0,1.0,0.0
ASIA,2017-02-07 03:00:00,-0.12512671035039583,15.64012680977836,-0.472445813007937,-0.14401335544062682,-0.3473191026575412,0.018886645090230973,-0.3284324575673102,0.42610097964207566,0.6530541025425146,0.41661850759513236,23,60,0,1,-4.244614439358627,-3.3089736220805275,-3.377435145295922,0.0,0.0,0.0
NY,2017-02-07 15:00:00,-1.5539338464596633,5.799538520202723,0.9684173217068208,-0.0283369176427137,2.5223511681664843,-1.5255969288169495,0.9967542393495346,-0.0443939418257393,0.20786530228651418,-0.2570561512074936,40,20,0,0,8.504109492942035,-1.2665694989492078,0.5201981870683052,1.0,0.0,1.0
ASIA,2017-02-08 03:00:00,0.539357241182762,6.885024909580973,2.12386737801739,0.6641882921519354,1.5845101368346282,-0.12483105096917353,1.4596790858654545,-0.019943736495855874,0.7978312969783786,0.010381981483968112,26,55,1,0,8.627077795697666,7.074800822077433,8.865889637792877,1.0,1.0,1.0
NY,2017-02-08 15:00:00,11.941085004097056,20.85054586210981,3.6928015496412945,3.1392766046913207,-8.24828345445576,8.801808399405735,0.5535249449499735,0.501066322789361,0.9991945241056557,1.0493092689270467,56,39,0,0,4.236052643600022,-1.293110806993467,4.615067880132293,1.0,0.0,1.0
